"","Year","Rainfall.6","Soil_Moisture.6","ET_Anomaly.6","ET.6","Temp.6","Rainfall.7","Soil_Moisture.7","ET_Anomaly.7","ET.7","Temp.7","Rainfall.8","Soil_Moisture.8","ET_Anomaly.8","ET.8","Temp.8","Rainfall.9","Soil_Moisture.9","ET_Anomaly.9","ET.9","Temp.9","Rainfall.10","Soil_Moisture.10","ET_Anomaly.10","ET.10","Temp.10","Rainfall.11","Soil_Moisture.11","ET_Anomaly.11","ET.11","Temp.11","Rainfall.12","Soil_Moisture.12","ET_Anomaly.12","ET.12","Temp.12","Rainfall.1","Soil_Moisture.1","ET_Anomaly.1","ET.1","Temp.1","Rainfall.2","Soil_Moisture.2","ET_Anomaly.2","ET.2","Temp.2","Rainfall.3","Soil_Moisture.3","ET_Anomaly.3","ET.3","Temp.3","Rainfall.4","Soil_Moisture.4","ET_Anomaly.4","ET.4","Temp.4","Rainfall.5","Soil_Moisture.5","ET_Anomaly.5","ET.5","Temp.5","Yield"
"1611",2010,2.83389806769874,0.234525711912756,101.3625179,113.597403146,21.9687736762737,2.97547952570161,0.21718536573505,102.6687588,117.198838471,22.5914869780926,3.16066985813859,0.208017457797267,110.1083082,75.7742093827,20.359706393948,2.23799193948018,0.22811030447099,131.8659138,27.3188742985,13.1636527093893,0.945748520967228,0.21510742318938,143.0411016,8.55609167058,10.4293964320925,0.29892343975247,0.230508293066318,106.825733,0.755611644044,-5.23165822355516,0.821697963618015,0.237500589331357,101.0227921,0.0576267381749,-16.8413635463808,0.761154573214379,0.324457401197096,100.5004284,0.0287340281425,-14.3152333885509,0.181733216883609,0.360264615749783,102.119612,0.150597185746,-8.18492707189844,0.427788751255521,0.402327206898693,98.78620222,1.72587565311,1.58828520979518,0.608421353903898,0.287928038081688,81.66051702,12.4027225831,11.940753333492,1.50705667024208,0.251964715528873,99.51510363,76.0042566555,17.4417495338893,0.770575890355661
"1779",2011,2.92960744693614,0.238014364421867,103.3491291,116.228069333,21.0635298332473,3.88453610999572,0.235297793262918,102.6528045,117.377590026,22.52543607141,2.16944254432889,0.207750062716929,105.5380525,74.2405994526,21.3705565900622,1.6799895121544,0.190715563641096,110.819414,23.4018158295,18.8721757067772,0.862704192839525,0.198956001388224,136.0164702,8.10977259282,8.17529551943699,0.400926532606345,0.209030531319917,114.7939163,1.22128515744,-7.07552502308859,0.847303660830554,0.237713964633662,101.2901432,0.0726630359661,-8.82963740838789,0.86404556051127,0.249326321557297,100.730883,0.040439443784,-18.7443404415667,0.781107585615958,0.313156521460737,102.2390406,0.179917175794,-13.9502986863023,0.426506345676242,0.33402985403004,135.599401,5.53228153595,-9.08339664909842,0.476702410784184,0.374357979538125,149.4315629,33.9603686728,3.92845121340976,0.78862851479088,0.239135416462413,108.6973269,81.272318359,18.9432591352652,0.869329472497745
"1947",2012,3.03206588479295,0.225878141682128,103.4530478,115.958705443,20.4116446123465,4.00194015427263,0.207123815184629,96.80543841,110.20827269,24.5571107901016,2.42372243112238,0.188373346805041,97.61882797,69.1979686507,22.6626693583614,2.37070340588279,0.187674489500721,115.6606341,24.82025179,18.8206067317589,1.35735757413836,0.223585525154657,116.7616685,6.64224465762,3.9407462727646,2.01102473099662,0.285448542261477,119.9811245,1.48926757526,-11.9011275333824,0.662343553619656,0.301071720885917,102.3774109,0.0861906947171,-20.0061388016827,1.21228420018214,0.266759014894182,100.472723,0.0309354490919,-12.4240318003824,0.436665978722836,0.285804203634662,102.0578145,0.152511210019,-7.19440527478458,0.663309684706029,0.343999342547356,119.2147576,3.29552008404,-3.61366706053289,0.706129565022508,0.334978697294084,103.8434415,22.0901789733,7.39319083327051,0.94050630248003,0.23504982540392,100.4595984,77.254583695,17.7324652253302,0.568083054639828
"2115",2013,3.36734469199658,0.245798568622289,94.60417475,106.252262074,20.8663353401371,3.18811893903406,0.216264407843493,106.8788712,121.613687225,21.7294269581088,2.55749546162348,0.19694385273716,108.2212048,75.7756570923,21.7684792815378,2.07606486506603,0.189144410324877,121.4166673,26.2071531805,19.3135121261033,1.08548299769578,0.216246789150638,136.4662621,8.21489320764,7.80646689485295,0.61891788040789,0.227400838643009,121.7724849,1.46697503663,-9.57969750608454,0.763772154015179,0.249864776050429,101.874514,0.0900716003649,-21.3515125912104,0.438159669787973,0.328530610215964,101.2561116,0.0615569623753,-17.653779773437,0.390029313771552,0.363209095260772,102.3941232,0.177188068449,-8.38373572223609,0.230949085159076,0.38037767288419,130.0146294,4.98239416139,-7.51542131382363,0.480758361002314,0.394439542386985,138.059804,29.4466774666,0.649540615397509,1.59046295297409,0.244562205089285,98.38283457,75.2876398419,19.3861602972135,1.06683663678191
"2283",2014,3.5741442662575,0.231863165596767,102.0609133,114.158855279,21.2357040429825,3.46265210347278,0.19225967858295,95.56621976,109.396613607,24.1247637612847,1.70040774958702,0.167889083275519,100.4603202,70.2199170652,21.9445603296453,1.59909378408513,0.195022955208524,108.0084919,21.318562132,16.9419708651937,0.953633722017629,0.207691722222239,99.84041658,4.98202327703,9.84362117121976,0.731124925416072,0.256761505824861,115.7227207,1.15598485058,-11.0715128200519,1.16134049995855,0.291160499048153,102.2522906,0.094904044453,-12.3262750505975,1.1630510231286,0.305199228841505,100.5554296,0.0419027451414,-12.7015876981175,0.813974271995679,0.336584909434552,102.400982,0.176045227103,-17.2086858937249,0.12038572602801,0.367027680773358,135.590392,4.76333176679,-8.42881786264685,0.521464591773303,0.369497655905153,137.8569419,28.1046054239,4.42285966519214,1.36217560963587,0.24067443639029,102.2988523,81.0475315843,16.3361639578521,0.765590218923995
"2451",2015,3.47840772572996,0.179064743297117,90.30440483,102.783304675,23.5158260748255,3.00149845992989,0.177880914460415,97.79423728,112.309172366,23.2318841091264,2.34200975790577,0.183701187736732,91.2856885,64.7861320875,21.5292586086021,1.15136067527858,0.207725001198132,98.22497789,19.3897785641,15.1513430743398,1.07438632741381,0.209184044024384,116.8390734,6.62910568656,9.97385204177948,0.756199494789776,0.232174200847279,121.7760528,1.46320017693,-3.56595041867927,0.535857914184948,0.251024278771178,101.3096159,0.0691661736654,-13.3855121592726,1.07141056074547,0.321247579116894,101.2729116,0.0500348878998,-13.4477512845005,2.37687627084123,0.374963470401243,100.9806176,0.106824537639,-14.1208675058303,1.21583223020225,0.382154394001521,98.84386834,1.73237608161,-1.11464165875236,0.57426525165688,0.276892339749976,93.11955467,18.7449559616,10.1674505962299,0.919767618869688,0.191760009098026,105.4132585,78.074902054,20.6577092053144,0.964343801066079
"2619",2016,5.34568957226074,0.226714592676155,94.42405891,105.533811849,22.1946604780913,4.01865482673852,0.205083987035258,102.7901915,116.006622509,21.9974248021511,3.58732093453593,0.206283470390539,122.7657262,83.4116027977,20.4549531528472,1.64986948523694,0.228641640724749,162.8503916,35.3848480358,15.6961903201018,1.26360370923447,0.274285745692475,175.3980425,12.6215136151,4.41771303136757,0.520418583523694,0.299537400145628,117.0636934,1.39817377602,0.0109817070085172,0.197972066938881,0.278368540419471,100.9063733,0.0640186879717,-17.1561691334705,0.461031085491298,0.259088088785756,100.5969442,0.0370832388798,-12.9783723643042,1.13691379462204,0.319044903387109,102.429328,0.178802753435,-7.67277321582321,1.09361904560105,0.358834780611066,135.5230793,3.75897315677,0.150677610645965,0.783005045664322,0.292291647849485,97.84863883,19.3053850109,12.1405927875879,2.81942326397461,0.222537444034259,89.91168869,68.9955178724,21.1300547960304,1.16309738320816
"2787",2017,5.0054393257141,0.224842277097494,93.92673804,105.346819672,21.9566219979374,2.79166520776053,0.195109449518157,96.24406118,110.195903464,25.0969594548191,1.62802101158072,0.17645931228982,112.5149019,78.709578636,23.6220125219242,1.07690260352808,0.183559763051502,151.6236379,32.3723711055,18.6915743609276,1.15854295733343,0.208941900168577,172.5808048,12.1356671551,7.32815698572673,1.39441518741532,0.228593892026058,117.119484,1.3627080972,-11.0262162588026,1.16194640983922,0.271198963458189,100.5151761,0.0469036021342,-12.8021328437817,0.486851426630278,0.29496194026813,100.3578245,0.0292036601885,-12.6432588225867,0.624946489816173,0.352542108551966,103.0640217,0.162254941531,-11.1512932733449,1.2097285827176,0.380576291263754,130.0496799,3.9395502723,-5.03377819014459,0.864649826136268,0.311730110103508,139.6783938,27.9448594255,7.55222146011983,2.23730402817754,0.245027682124321,102.8747313,77.7782532828,19.5937031651729,1.06185096535025
"2955",2018,3.30634580243916,0.216384658521016,85.62894676,95.7464286622619,23.7194198457993,3.24378588078688,0.205502389960587,89.04167224,101.939805158544,24.4118700420624,1.68048631976616,0.166468694264749,93.15645238,65.5525475907445,23.4998658834295,0.66845902665941,0.204010272582479,160.7873454,35.8716082722546,10.8355731066612,0.298266354718215,0.207874143113499,168.2297204,11.6026374367622,6.24154232336134,0.792589732477956,0.223833283074348,123.1029711,1.38590926934454,-6.61268147955759,0.394994318392295,0.247452304916957,101.2571277,0.0682306404916094,-12.5035620581191,0.921924712037151,0.295723881488542,101.1309466,0.0560571697122,-14.4739619810071,0.671687611307332,0.306823176311105,101.7216048,0.167646697813,-17.6197242918972,0.76725060642962,0.374859414807209,136.0019295,5.38852680176,-5.99427882428987,0.967702994468503,0.361735610841858,140.0179508,29.3809087441,3.15112622751819,1.1261065112198,0.188985573327488,76.63986706,59,23.1786761437659,0.832604547492329
"3123",2019,3.86279141240076,0.208213003206308,90.0902915,101.755787797529,22.8404128245425,3.38768174972732,0.220583917707,108.0190623,122.57241788074,23.2294253004092,2.20422876190188,0.217490448044642,134.0444563,92.5587425980704,20.181376974802,1.32879089292241,0.222624894849409,171.9211573,39.920233654936,15.3870065052422,0.646716274595669,0.227434146891506,160.0067591,11.3433451469328,4.93904208536829,0.578022547790967,0.267454264544125,121.2276913,1.63605916014707,-6.36739919066826,0.337695411475359,0.305743700804664,103.0950828,0.115473861720067,-14.219400556543,0.455205762101714,0.283926941376418,100.1461199,0.0220275968584,-13.3181092032546,0.558301200654826,0.307288002905533,101.3553513,0.150964199818,-21.284646208996,0.456380765910961,0.349511489176252,144.1856278,5.30835297045,-1.81271634483368,0.504564943998051,0.246745592677685,142.3116871,30.3737283609,10.63854571458,0.783111507163239,0.19112223907982,110.5813127,81.466904155,19.3673090236989,0.918358129634413
"3291",2020,6.58134217074906,0.252419489685027,95.10685055,106.442474652983,21.2425695872947,4.2298183377288,0.243713217796397,102.7183195,117.353225688928,21.8649973470072,3.13483733680171,0.216577318025669,118.3626207,81.6110779098249,22.2691967890006,1.05625281529671,0.213757098859871,143.2269904,29.6778356776267,15.7321601350032,1.04212961745819,0.217805454705732,157.4521763,12.3281213149567,3.44934637780578,1.63490899210044,NA,119.3566164,1.4389500584963,-7.61782770498953,1.34883694779836,NA,102.9236351,0.119167493811753,-8.70038245446781,0.777481968995186,0.306999718133446,101.0609062,0.0704745528432809,-17.6602680585967,1.40656987004836,0.317951078536806,103.7403009,0.232913499018605,-9.63197723645245,0.847177275915307,0.343974267275018,135.999933,5.0641406573964,-6.98711556948667,0.888577021299344,0.340584043089855,137.9890682,28.2252095209134,3.79028072691285,2.98158777439949,0.23703119170448,119.4088495,88.1751662757883,17.5775679680018,0.911111711776496
"3459",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551179729436517,NA,101.372861,0.0634836111387225,-11.6947232618328,0.652625199952925,NA,NA,NA,-23.6479715139743,1.87548846700873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
