"","Year","Rainfall.6","Soil_Moisture.6","ET_Anomaly.6","ET.6","Temp.6","Rainfall.7","Soil_Moisture.7","ET_Anomaly.7","ET.7","Temp.7","Rainfall.8","Soil_Moisture.8","ET_Anomaly.8","ET.8","Temp.8","Rainfall.9","Soil_Moisture.9","ET_Anomaly.9","ET.9","Temp.9","Rainfall.10","Soil_Moisture.10","ET_Anomaly.10","ET.10","Temp.10","Rainfall.11","Soil_Moisture.11","ET_Anomaly.11","ET.11","Temp.11","Rainfall.12","Soil_Moisture.12","ET_Anomaly.12","ET.12","Temp.12","Rainfall.1","Soil_Moisture.1","ET_Anomaly.1","ET.1","Temp.1","Rainfall.2","Soil_Moisture.2","ET_Anomaly.2","ET.2","Temp.2","Rainfall.3","Soil_Moisture.3","ET_Anomaly.3","ET.3","Temp.3","Rainfall.4","Soil_Moisture.4","ET_Anomaly.4","ET.4","Temp.4","Rainfall.5","Soil_Moisture.5","ET_Anomaly.5","ET.5","Temp.5","Yield"
"1612",2010,1.0775832926252,0.274124526079034,102.3130013,90.79403712,15.9825645001979,0.929921366434012,0.256159632419934,95.43288082,87.4837475911,19.531154141412,1.2935836403407,0.239924341942127,96.89953943,60.264480104,18.1096223224856,3.83627920207993,0.271603447363592,110.0359086,23.1066575279,10.8856215925018,4.09330877694745,0.308201360528197,99.17069646,4.7927926041,4.73920388098308,2.79391623225888,0.363153373935536,102.8792254,0.588984034456,-7.902709673833,3.5945282327159,0.385678410605284,101.2012406,0.245996126083,-14.4511120893979,4.28884070830906,0.404511655145023,101.4506197,0.285374471964,-12.3170859922886,1.64479466868552,0.405586555174439,101.8975189,0.963521757175,-6.77898051746249,2.06232713863829,0.414553347182735,103.3164071,5.95527108925,-2.21372373603613,0.8283238222681,0.39026168503656,99.78517795,23.0026909713,3.63698388042766,0.881920368943454,0.324536270186479,102.4785492,65.0204546063,9.92193312719828,1
"1780",2011,1.19137701254928,0.281026456750892,104.1313318,92.4857041509,15.3396434220369,1.64393738912028,0.282108125289788,107.5191413,98.1229792127,16.1640301299402,1.41329230727178,0.269982822559259,109.0304828,66.5850735229,16.7154756799673,4.23091148179342,0.273418298037621,106.1485707,21.7709192053,13.167949612679,2.64435047101498,0.31542930132084,131.2385416,6.92768023607,2.60767878882316,3.58930238159784,0.36212102572108,112.6349937,0.944864846409,-10.1445559134717,4.02850406735695,0.387541955156114,100.4685723,0.217963298241,-9.24260067804092,3.49423499873023,0.39449393291236,103.2726626,0.35128908091,-13.8697566532898,4.17721254410469,0.406102602820843,110.2404894,1.37542744174,-13.013773377132,1.73522160163259,0.410290416236744,115.4502068,7.2941628283,-8.27455648923661,0.580128571050546,0.427337447959349,113.5521165,26.6451492767,-0.537731951057809,0.93916914633142,0.365186796643164,104.8805666,66.5817935683,10.6777695915547,1.6
"1948",2012,1.68359013742318,0.306252938854282,101.7820605,89.7191741839,13.5740237168628,1.39877230144954,0.259732392475554,99.74466361,90.1862966673,19.6362990080727,1.2643557674006,0.236965959266102,100.2126741,61.8529716592,18.8285697117638,1.4412396909588,0.231393259404823,97.04177196,20.8871923694,14.6802738490114,3.03433973840082,0.285676623545241,108.0959835,5.26140754229,0.136518218938098,3.83164221695238,0.352193715746673,108.974992,0.840260066364,-10.6984068138537,2.72632636499853,0.374412651844511,100.7587497,0.231157806848,-15.7976236700169,4.32037051730828,0.391919689360523,102.6280373,0.329439156126,-14.0198844014138,2.32605579373321,0.396955489819861,107.8843077,1.193169642,-7.89569498318448,1.69697113215365,0.407714774339639,112.7490002,7.05805446263,-5.99439633974524,0.832022665531202,0.420662181934224,106.2907388,24.54495302,2.49013785089199,0.785832625201698,0.337975159607831,105.6768867,66.8014007562,9.51168893234307,1.7
"2116",2013,1.5796440562684,0.271287134431615,97.96892422,86.5389494518,16.1551057721611,1.14370756899552,0.252617701686148,98.77937527,90.028942069,19.6957111705679,1.89735223051944,0.237384570504507,96.90865628,60.3616560424,18.0333040279058,3.41170321843002,0.253683452199314,99.00261338,21.5687445667,14.5880081868086,2.26162869768979,0.297228293082824,127.5980028,6.70003846729,5.26555969731768,2.42592441147739,0.324038090808238,105.7710377,0.691186881383,-7.42633590537667,3.99825570550175,0.354226764759953,101.4479904,0.262878499095,-13.5988214310617,2.95196305922113,0.384192566816257,102.3896922,0.299025102849,-10.571954054252,2.22129975846746,0.395092242803398,107.6340581,1.19747304622,-7.51069042086265,1.06829391154898,0.40007839219295,109.6345188,6.51027128724,-6.2996757043959,0.925113007176214,0.405935373068401,106.1319091,24.2977258143,-0.0543716057496561,1.38104835365143,0.327416171584322,98.01574984,61.9761398493,12.1163988554912,2.2
"2284",2014,1.72190921999352,0.256661320740477,104.4390438,92.3934455758,15.2801176233995,1.68197901512763,0.249885436080105,97.95740845,88.7365653969,20.5876173926881,1.02526899384438,0.22662682453042,98.19153529,60.4373063446,19.4433281686354,1.49615918353315,0.241425212974609,110.0047707,22.5546193189,13.4415395560817,4.75334187265274,0.298435418105752,113.777346,5.54584929913,4.56967034959047,2.74520762559088,0.360398429543883,109.5327031,0.797301741524,-8.56208054690595,2.91437172676595,0.396242064058276,99.97160045,0.198949930799,-11.2160886900564,4.31000261626771,0.373800009030547,100.1601002,0.216826667765,-7.85088969673537,1.2403981147689,0.387852583497423,108.5403738,1.26452254683,-14.0346224018747,1.05454666305933,0.403648814701268,114.8057723,6.98520736413,-7.96191671009244,0.981548092208059,0.413273996462476,109.9651292,25.7548362121,1.31692345202806,0.927353546558563,0.324114363770465,102.6960513,65.5602904577,10.3530902088348,1.7
"2452",2015,1.99531135831978,0.243009902054067,97.0206817,85.9778887,18.1739930729074,1.57961361753279,0.235810229694451,98.77275101,90.3499003225,19.47058544606,1.75822629236507,0.242337133792631,106.3785852,64.8199621903,17.1787314962586,1.66261920928534,0.264971534625592,108.389233,21.7576059832,10.4632156671107,3.57333398018823,0.291546614609596,116.094881,5.63466202098,5.58698261153675,2.92459020711664,0.345258027351674,105.6669654,0.694284892979,-6.31528622406591,2.92008486889749,0.374169734176172,100.0746277,0.199057262987,-13.096871655331,3.15672266435398,0.409793946147585,99.95837105,0.197579034783,-10.2213543218885,4.13510026963973,0.420154432242605,100.128805,0.87076841073,-8.20326969606626,3.56078273712544,0.426899109392348,97.47809841,5.12247653768,-1.11631023258197,1.87543412727971,0.383029995803554,94.37322007,21.1330017311,4.03589601453536,1.63545984071729,0.282556735313667,94.52658364,59.2658925734,14.1357468832094,1.9
"2620",2016,1.98788403435578,0.265880663743445,89.48131757,78.9326506332,16.7599594732294,1.86582405632877,0.259003193533838,103.4712434,94.4575497642,17.9164980683573,1.68604322261959,0.240569460535238,109.2874497,66.0810939726,18.4812935492253,2.05242417222535,0.276965458878269,134.1733414,27.1219616119,11.1402523904838,2.41155871771684,0.31416442645703,159.2166228,8.46192485498,1.57674922738489,4.16004565584777,0.36717255349859,103.0414345,0.58310210413,-5.2209207101392,2.21921997157791,0.381222265276881,101.0779515,0.235011490788,-15.1940303223736,2.71288973251853,0.379765537444832,101.3906098,0.263251395457,-10.6825317419818,5.13227809551001,0.397461420489642,106.7220378,0.971204149377,-6.95816908976582,3.97771302293281,0.414523898106681,99.90311105,5.06909821757,-1.59885906640972,1.52642533292499,0.373467009465642,87.89890626,18.8882454578,7.65617527255808,1.27309854530732,0.274077501973398,90.34900741,56.3502647619,13.6775182047085,2.3
"2788",2017,2.51067399380931,0.265866984473479,93.83552325,82.3953359818,16.9556781738608,1.45540239769481,0.254730545372433,99.9151376,90.4393957656,20.0617686572294,1.03699889861239,0.230258861900356,100.4834388,60.4623695959,20.4948789048934,1.70170697272247,0.245959022928067,113.1211566,21.9710845665,14.0890093256785,2.95067766552621,0.293510046551828,143.8378814,7.36309309234,3.35750152245265,3.8981651770646,0.363894121007301,108.8103127,0.80345508476,-11.0591056812939,1.24718880344543,0.401048120664839,99.49166913,0.162356531128,-11.7033252910549,3.11106590398881,0.389896975664882,102.6953897,0.330330376851,-11.8736700459666,2.50464152025052,0.405070149907601,106.330442,1.17015376403,-10.2783715571692,4.98351526298118,0.413980087241809,111.8842922,6.89613793024,-7.60309517442418,1.67905458004828,0.405012965543159,113.1343653,25.8535561375,2.85930826583674,2.09037544200056,0.321381373866353,99.47180684,61.2857450763,11.6866655889752,2
"2956",2018,2.05877491983343,0.253071213092352,91.13364551,79.1716394217055,15.6887087868036,1.31166953538229,0.242534243730335,95.37255037,85.8345109181257,20.8540821770392,0.973667971354313,0.211679021044974,94.258219,57.4190233577128,19.664467897107,1.30272053466441,0.242216771490186,157.2396139,32.1905438086277,9.52234948241387,1.57713787646671,0.278741295445428,159.0561551,8.39997971911688,4.80573951826378,2.8924808625516,0.346734816867298,104.551446,0.59377715166457,-5.62513935305133,2.46867643975742,0.392891525213969,100.4860323,0.224284172038054,-10.9842803849213,3.35672993675879,0.409528390938777,99.76996347,0.199334208483,-11.9984589971665,4.26299590327189,0.41062253772747,109.2963536,1.27889699817,-14.5286289885685,2.11002074748874,0.424441896291084,119.3865026,7.31683837314,-5.65352173814122,1.8431445750684,0.417210265698732,111.6539374,25.5535093239,0.814620946609676,1.0707039649814,0.271611945338431,93.53986549,58,15.0547507767124,2.281
"3124",2019,1.86786272074637,0.245405711748224,99.22819089,87.8015791425897,16.4677477035824,2.94262557282319,0.254537060894646,104.0263788,94.531549063495,18.3288151656249,1.82625014210502,0.249994672478581,116.8715323,69.9565989101278,17.6143301791209,1.99954055870157,0.261306485733039,149.4438013,29.5537058097459,11.7259738675657,2.32387867973779,0.303892382140809,162.2826684,9.16856290816166,1.38415710459058,2.77865505719709,0.370011379105853,106.2990965,0.750783434075156,-5.42270904143246,2.66262895749713,0.396442751893969,100.7485475,0.22098954428002,-11.0189510428502,3.70567905370998,0.405426400173711,100.7033277,0.267563697437,-10.7789241281616,1.8770566419409,0.414838475915459,104.1707194,1.16244212815,-15.194625617032,1.22342233700788,0.425075415472599,107.9263866,6.01260900283,-1.71118492471243,1.23746889771277,0.367300013101282,111.8986028,24.6120254414,4.34976069349012,0.847855218419197,0.264588409523089,101.9960233,63.961442611,14.2400545946147,2.331
"3292",2020,3.12801084141821,0.280218297156209,100.6797016,87.742038896761,14.1265388466242,2.36480042742837,0.277985306695483,104.7396508,94.8028867215111,17.3079314890979,2.69547485474275,0.265909981024812,111.8749583,67.0025063193522,17.4799874278137,1.86017109368717,0.268564027643305,120.470759,23.07184971854,13.4002836862753,3.25628015326109,0.299764070691982,124.3705485,5.84813002664965,0.892289239645314,5.593115898455,NA,109.1450583,0.808946406802657,-8.45786831755084,3.67135081886908,NA,100.1957871,0.198073058019471,-9.04390812536312,5.22335982161973,0.404128022905695,101.3930535,0.300230890661934,-15.7861988782678,5.7193708079036,0.406639446606431,109.7196052,1.2354186101525,-8.0109680215387,2.82633994280046,0.41119093679701,122.093503,7.39220603922968,-5.74964586087285,1.24795088647984,0.405576441526529,112.4960171,25.5392593910882,2.44736645813218,1.88312754044532,0.298568517542626,102.5932056,63.8058900046179,11.1989461177872,1.681
"3460",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60469562518385,NA,101.9244025,0.32435022799309,-10.4454384542758,3.35371098028804,NA,NA,NA,-19.0558443707242,7.40309056621692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
