"","Year","Rainfall.6","Soil_Moisture.6","ET_Anomaly.6","ET.6","Temp.6","Rainfall.7","Soil_Moisture.7","ET_Anomaly.7","ET.7","Temp.7","Rainfall.8","Soil_Moisture.8","ET_Anomaly.8","ET.8","Temp.8","Rainfall.9","Soil_Moisture.9","ET_Anomaly.9","ET.9","Temp.9","Rainfall.10","Soil_Moisture.10","ET_Anomaly.10","ET.10","Temp.10","Rainfall.11","Soil_Moisture.11","ET_Anomaly.11","ET.11","Temp.11","Rainfall.12","Soil_Moisture.12","ET_Anomaly.12","ET.12","Temp.12","Rainfall.1","Soil_Moisture.1","ET_Anomaly.1","ET.1","Temp.1","Rainfall.2","Soil_Moisture.2","ET_Anomaly.2","ET.2","Temp.2","Rainfall.3","Soil_Moisture.3","ET_Anomaly.3","ET.3","Temp.3","Rainfall.4","Soil_Moisture.4","ET_Anomaly.4","ET.4","Temp.4","Rainfall.5","Soil_Moisture.5","ET_Anomaly.5","ET.5","Temp.5","Yield"
"1614",2010,1.71666609422102,0.231838815653823,97.42110394,87.3710475563,21.0607964468892,3.62958905042939,0.254478719175063,98.90554563,106.621670778,23.1469630996472,7.66252277344594,0.265822327315049,103.2820175,69.9022318452,20.8671288569906,4.82697419287795,0.287649490482509,124.8832682,25.2178959116,12.7216850886788,2.32397554667123,0.277892228536909,119.2644072,7.56330741776,8.23512341084766,2.31454238423241,0.329470050220668,115.8527737,1.38871307189,-9.06591921227341,0.57399009733752,0.323565785173891,100,0.00135272988849,-19.2972877869581,1.65689241039593,0.308012432031535,100,0,-20.4749375150972,0.32096418769954,0.329066019543501,100.2051049,0.0701491617735,-16.4622030933748,0.396225211259808,0.391901339845295,98.0327943,0.704737828443,-3.92836449447,0.513612152270247,0.310421773958657,73.72982914,7.24260278417,8.40965197422125,2.73687221004734,0.242619842292555,99.57997844,51.6720955468,13.8056280341315,1.8
"1782",2011,2.65435861050815,0.220211707786256,103.5232736,90.078076841,20.0305346968705,3.60936290132827,0.243862180192667,96.34757663,103.846853584,23.5933993966022,4.91997403302758,0.241291391460632,105.5796113,70.885983172,21.2285782969184,2.76481780411106,0.233163831083817,93.50553763,19.4109475179,17.1697569879656,3.6929187555155,0.261323345993069,120.6971239,7.44506995887,7.88867987533121,1.97902236558318,0.291166571078217,109.8086361,1.30437320522,-8.59832496052389,1.16793338734413,0.284912549829711,100,0.00160372380393,-19.0455267976954,0.701882403011349,0.321584405937291,100,0,-25.3172773244987,0.58885860733877,0.327660113032319,100.2524649,0.0818669855017,-19.6932858065608,0.240640278701351,0.34308136325186,116.5717852,1.90144680714,-13.5518172152284,0.890302350310827,0.347468838091225,127.8158747,20.2721293537,-0.527893611439184,0.990766680617003,0.247889335970411,106.0218492,56.5426994305,12.0316477523774,1.6
"1950",2012,2.50910322237991,0.238889413199458,95.36679974,84.2535345468,20.2470348209704,2.55589306343939,0.215090492796448,99.64294994,106.024481796,24.4765827575419,3.84312014015858,0.217352450526692,99.23652932,68.7390690899,21.1836466899767,2.42538369376061,0.226743529175695,115.893227,20.9628340305,14.8972622252076,2.22610118767488,0.261067168698244,121.8304909,6.53165615289,2.71082681626668,2.45086185147172,0.295595997317881,113.0363665,1.34803557475,-15.8608031653256,1.05435387307776,0.308288291742675,100,0.00134579572687,-24.2186667456819,1.13501652331985,0.287708620659677,100,0,-22.3495325525372,0.283173895276247,0.288624135170301,100.0878032,0.0586364073495,-14.4907304962009,1.59722977280805,0.332238603144033,99.43623792,0.858712933212,-6.67728544109888,0.35003190964126,0.336837894533492,96.02239365,14.1194460492,3.1897312817489,1.55746805415078,0.247446108721429,100.8848247,53.2351320776,12.8965750391621,1.4
"2118",2013,1.987972959253,0.21450884608646,92.28903992,82.7434431818,22.4854254151698,2.74552581682023,0.213145244287677,99.04365908,106.442978457,22.1370997110958,3.22577612361424,0.215366486183355,114.1648527,76.4097107363,21.1260989999237,4.91632441800774,0.228750517137653,96.32550932,20.512510478,16.8996091712513,2.78555023139907,0.257104080451505,119.3796593,7.52596331988,5.12837671394045,2.18305507478132,0.278607860813848,107.1331284,1.11071673541,-14.7444045191533,0.694992265993762,0.27782754985836,100,0.00145435514229,-28.7220572430571,0.969311201561879,0.306367147977165,100,0,-27.0002096903038,0.238176387342304,0.305551603037087,100.1044316,0.0713285376217,-20.0719903314525,0.1217193024005,0.31053174770073,114.0241346,1.75374575453,-12.7406077961618,0.533022252432658,0.370431698350234,127.2302365,20.513122503,-5.05377154318868,1.94659685422274,0.279338603565847,109.2206296,56.8543273602,12.4727516413515,2.3
"2286",2014,3.57295312151177,0.249350045520011,95.87098136,85.5920243955,21.1596048543473,2.58655299859965,0.242032514510743,102.7247866,109.536887353,22.1804427923052,3.41676011267658,0.223026965210869,102.6032686,70.2781750332,20.9595764336498,1.93010741200582,0.246455541803428,121.0919549,21.8365006537,13.0450032721651,2.10675547161467,0.27092506224756,120.0630061,6.93396688836,5.82621960372512,0.772279631087099,0.275643315790135,105.7703611,0.922682961264,-16.3899078697373,0.629755432022506,0.270785603681156,100,0.000631122381587,-20.2490092699934,0.483799739457528,0.277687345841791,100,0,-25.9756729599394,0.318525895412175,0.27855187077062,100.2289948,0.0736381818128,-22.6722257146098,0.0756766953506464,0.29427934793494,123.2878821,1.99738025101,-15.5400259676499,0.384872749242129,0.359092937434012,134.7040578,23.0439125677,-4.21497956942139,1.67417812680137,0.300176504941861,109.109199,57.3541254738,12.2620928912614,2
"2454",2015,3.47964238545224,0.214417780171201,98.80676354,87.937208211,20.5294854875889,4.73563335763929,0.230357741921233,97.83727964,104.825735197,22.3676733390767,3.29697466584074,0.234950127486643,98.7696675,67.6857875605,20.3859970574905,3.13280968058637,0.258618551608191,103.4312178,20.6932456492,15.259312099107,1.82901209155101,0.262157960688538,120.5429833,7.34163920852,6.46215005834653,1.39793271927096,0.291831161792784,105.3986852,1.1272585758,-8.15733071859007,1.29538103650837,0.303311231636048,100,0.000691142665715,-15.0122380358726,0.484724028539628,0.271558099378783,100,0,-23.8653487464164,0.624237715385653,0.274199550808089,100.0980165,0.0697703974048,-24.8603613207037,0.579964376016952,0.315873631299463,103.4928568,1.24037316702,-9.91631683031681,1.08880521382695,0.313321747064598,99.57141097,14.6452313543,2.41370263268658,1.11062308354521,0.225128007084009,92.4371095,50.8104272967,13.9275662446187,2.2
"2622",2016,5.08353513760599,0.231620936162687,96.04765813,85.6276322248,20.8945131199169,3.69268888800453,0.232815807420258,92.78070146,100.204400328,21.3913049845512,2.96633654479706,0.23179114394437,110.6172922,73.8207199797,20.1899009396241,3.49658335995973,0.258045295867228,120.6563328,22.5653240084,14.9425198432466,3.81696207482401,0.31074938945987,130.4450336,6.94008668384,3.01754431735428,0.945730862500353,0.343979619890231,110.16603,1.23827666304,-0.836742406963617,0.707748064904467,0.335661667899796,100,0.000979080884835,-22.7239077935851,0.272803474466325,0.303052240558181,100,0,-20.616156998459,0.4678319600663,0.31555184866577,100.4812404,0.0807700238694,-24.2978048379196,1.08927033855479,0.346657171895363,111.2335355,1.46202500709,-8.59410968783972,0.960433553413555,0.344102302397767,115.8283559,17.0471706006,-2.38375377302694,2.19076131612346,0.223269834993188,80.59041468,42.6351329415,15.4722196975408,2.1
"2790",2017,4.08063360913845,0.241118138287834,88.34752174,79.5062158507,20.1805933179414,2.76301515591144,0.213857665612854,101.1923866,108.564742107,23.2180337533854,1.73963286603399,0.194542928158153,112.2603049,73.4897514228,22.3823350919845,2.61807914793497,0.224317660382583,144.9142937,26.8903959133,16.2937828731193,1.73047451195449,0.259698822790836,152.2778144,8.8072039346,5.35961836788812,1.5062629287819,0.266781449652609,108.5068357,1.19788926394,-15.6001849719194,0.232152788620896,0.265154323042724,100,0.00113754352892,-23.2338802365259,0.255799181393062,0.335331255097396,100,0,-19.7861614379709,1.74113323874468,0.358516987915267,100.1010681,0.0547614614303,-17.8254754839988,2.57609659722618,0.377308646215724,110.3640436,1.63248681998,-11.3274497312038,0.90354723933118,0.358585251398276,129.0505634,18.2157099456,0.954283208250935,2.0826845442026,0.266500075991252,98.95723631,49.9784177062,12.1143121167289,2.5
"2958",2018,4.69429534806246,0.226235423357094,80.50217949,72.6181972180144,22.8817871480733,4.12782293673451,0.227459013711667,96.43595301,102.343621241997,23.6096909548719,2.88825068323026,0.203123690653526,98.14092585,65.4670307897237,20.7571974795214,2.35841326462143,0.240831232518078,161.8926044,30.72985184457,10.1173913109757,0.808214865961741,0.237105189728698,181.0345024,12.0355066587276,1.93197286502815,0.986151790583494,0.24483045168128,103.003738,0.891740231300896,-16.3300587764982,0.756482525720108,0.238814143460265,100,0.000448764057409063,-19.4240343088615,0.389104261780939,0.263833769783218,100,0,-24.9188346568994,0.549497417408714,0.263758257686342,100.1694396,0.0773588710548,-22.3940830967497,0.516244077848354,0.293564969556786,113.8206354,1.69778945748,-9.66615037417951,0.363082665915474,0.297587928117631,122.0721848,18.4133324148,-1.57092100443398,1.53608808389884,0.198079980529727,84.81718255,42,15.8455997929923,2.427
"3126",2019,3.87643849067093,0.197023033623382,87.24276659,76.8598460434242,20.9935329687719,3.1859523205567,0.210513782755514,107.7534473,114.087168322567,23.0106686231933,3.48813966017411,0.231462359477965,119.046585,77.8341139380513,19.641342697656,2.83025924220266,0.247296248139267,157.5603744,30.403994713668,14.3744515477732,1.48748337846992,0.260366115201512,154.2382384,9.33383964080588,3.44126470279307,0.618119713532039,0.247110083622029,113.0191522,1.3896565725735,-14.1513281742349,0.929309171688067,0.245052678147915,100,0.00651458799826214,-20.807516950901,0.406217068201851,0.240807261296361,100,0,-26.0137811354371,0.191800261915637,0.238742295557925,100.2725115,0.0808931336568,-24.1530271736518,0.285289445419864,0.278202261664624,109.7612396,1.52983099061,-8.64574254837336,0.899031321553193,0.26093209474238,116.149504,16.9535084925,2.03977615523473,1.08617790519642,0.19150164597387,110.9402728,57.9988314233,13.0149846511118,2.354
"3294",2020,5.6672880719506,0.251266644395732,94.4001974,80.9588716181767,21.6249275617132,4.9242156433628,0.252482375648354,97.98340922,103.589383921167,23.3417117596666,3.63817718295216,0.235378228428098,109.7795252,71.9767931570921,21.480742332881,2.01785275240692,0.242928717143441,144.2157612,26.8000508136724,12.2236813052281,1.32958659924633,0.242505867060062,154.7801221,9.76489991582209,1.77218897051011,0.977902734620531,NA,117.8919688,1.57334828566378,-12.0654669845757,0.485481972691677,NA,100,0.00155385254599803,-18.1515935726016,0.368496877958998,0.242149411190279,100,0,-21.2806266158812,0.343829084396738,0.243093958678894,100.3076128,0.0780757042209492,-18.5129241080742,0.968835380770444,0.257152278532624,115.3816501,1.70253753939115,-11.040292842573,1.6988195697664,0.299234739995249,133.8165266,20.082921339743,-2.35788797094622,1.40374469587902,0.24172582998323,116.2187402,60.0178053608993,10.9179489436173,2.321
"3462",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463173710611397,NA,100,0,-18.2664066088756,0.713759505428134,NA,NA,NA,-27.7176056838946,0.824012205125339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
