"","Year","Rainfall.6","Soil_Moisture.6","ET_Anomaly.6","ET.6","Temp.6","Rainfall.7","Soil_Moisture.7","ET_Anomaly.7","ET.7","Temp.7","Rainfall.8","Soil_Moisture.8","ET_Anomaly.8","ET.8","Temp.8","Rainfall.9","Soil_Moisture.9","ET_Anomaly.9","ET.9","Temp.9","Rainfall.10","Soil_Moisture.10","ET_Anomaly.10","ET.10","Temp.10","Rainfall.11","Soil_Moisture.11","ET_Anomaly.11","ET.11","Temp.11","Rainfall.12","Soil_Moisture.12","ET_Anomaly.12","ET.12","Temp.12","Rainfall.1","Soil_Moisture.1","ET_Anomaly.1","ET.1","Temp.1","Rainfall.2","Soil_Moisture.2","ET_Anomaly.2","ET.2","Temp.2","Rainfall.3","Soil_Moisture.3","ET_Anomaly.3","ET.3","Temp.3","Rainfall.4","Soil_Moisture.4","ET_Anomaly.4","ET.4","Temp.4","Rainfall.5","Soil_Moisture.5","ET_Anomaly.5","ET.5","Temp.5","Yield"
"1613",2010,1.89904194092644,0.269954489773482,NA,67.7075876345,14.4806516923289,2.57716677502346,0.264527003968614,NA,80.5263268232,19.4941254386459,2.96418244319187,0.267892430092193,NA,48.7220709829,16.5385588019964,3.63204876600397,0.285950762365154,NA,15.6544475749,6.36283834910264,2.71356129422583,0.30823326705068,NA,4.17044579301,-3.51961287013724,2.20372414025409,0.329925011623362,NA,0.906161694634,-14.89146345875,2.70078870151177,0.343832163154754,NA,0.146376692515,-23.5868312569526,2.27140523774022,0.330164023410149,NA,0.101647291707,-27.3797834708498,1.42646155879174,0.340050862466926,NA,0.205793571739,-20.7605801323433,0.876826357180573,0.3562449950458,NA,1.20742058157,-14.8825058445692,0.733740094979555,0.333872853904862,NA,7.00787752523,-2.53721647547473,1.69140823341991,0.301221990935597,NA,35.3141418542,5.88348453767203,1.9
"1781",2011,2.1564586570093,0.273498178541308,NA,68.2176397114,14.2458994018006,2.44711125679291,0.25937122556623,NA,82.3155750362,19.0734917241054,2.71084444222922,0.265829490690356,NA,50.440189548,16.2472821734292,3.11327266589082,0.272015593051352,NA,15.0683048564,9.36538584293006,2.78114393774623,0.291044457810571,NA,4.22497977963,-3.34775796754948,2.42897892835107,0.30684861542702,NA,0.992815082362,-18.450446741807,2.18374641985016,0.318813390841016,NA,0.167893495218,-25.3258813072587,2.32835841982743,0.349913820900596,NA,0.102502171183,-27.1029742648996,1.60198862420676,0.357368311482846,NA,0.266894704204,-27.2184000014964,0.950405524591586,0.363201704349226,NA,2.10093108046,-19.4069654327379,0.954951045932714,0.371383082394835,NA,12.3276678069,-11.2975257170172,1.27414632796032,0.320298232307305,NA,37.9633655494,3.82637571964873,1.9
"1949",2012,2.12750442430278,0.266141816476608,NA,64.5718433696,16.0452637082572,2.34165973482711,0.250872743409878,NA,79.4274247288,20.3127700513576,2.66913903914661,0.255112745122179,NA,49.8814143656,17.0342728364136,3.08158893056227,0.270940970563667,NA,14.5788417301,9.82560586422087,2.63504695442526,0.290946650093319,NA,3.68170172774,-7.67563991245668,2.64667218276514,0.312885999242708,NA,1.01673430354,-20.5864284859537,1.96302290606355,0.328676765295181,NA,0.166765394993,-26.4577286319766,2.0307504027081,0.324613970556392,NA,0.0981432459754,-29.4380783558379,0.975382989978538,0.327694177846627,NA,0.214060044441,-22.5818743027109,1.37876451278171,0.339637534810043,NA,1.35342887919,-19.5345650388657,0.869174465534823,0.34287464207966,NA,9.26093588481,-8.30181708960625,1.7205854488115,0.307910903661253,NA,36.6535126988,4.12751596290819,1.6
"2117",2013,2.07014714889627,0.260127852335322,NA,63.6243911437,15.3701584313318,2.2158104775155,0.251273128677398,NA,84.1447445023,18.0563128612625,2.41105047967107,0.249135242331089,NA,49.7915884219,16.9478217290246,3.44905913927641,0.271138543813861,NA,15.9834488325,8.1610168484567,2.25733831724717,0.287937796047784,NA,4.11172405961,-4.42883124337808,2.44735652208926,0.306241662409688,NA,1.08624143383,-21.0231148601085,2.38225983826077,0.31732685113725,NA,0.183222414005,-29.3738050638686,2.28650856456691,0.335542686796754,NA,0.0987740789824,-29.4721668504856,1.25599835339067,0.34103284544791,NA,0.239906358664,-27.1627651410799,0.965676067589271,0.344992996154702,NA,1.83593315328,-18.4015201731853,1.05711844886242,0.35431271722752,NA,11.4988783427,-11.635640810725,1.73094407002767,0.304551487397546,NA,36.4252506154,3.13847550428913,2.3
"2285",2014,3.15592460486768,0.260421228336993,NA,66.0619885741,14.9380102806721,2.58669717994669,0.252691618559149,NA,81.6712354152,19.4439746273291,1.95955517111184,0.260309575519511,NA,50.4182990662,16.3976985002235,1.90789147386087,0.27278755805093,NA,16.2416652919,6.56018817433399,3.07122258068061,0.294238269276248,NA,4.01588538989,-6.52963822951239,1.7040795108143,0.315006483123416,NA,0.908277564991,-20.0491060917258,1.87834691942056,0.329154898626977,NA,0.170072698155,-25.5278033091338,2.06035545864172,0.325940771713488,NA,0.0947246239234,-27.8198387198059,0.734051272890098,0.330834644417693,NA,0.24986522514,-26.6654972714277,0.421909602827889,0.336950931597555,NA,2.13134920721,-20.1853619398757,0.791037435824969,0.353784960735547,NA,12.5318123556,-10.5033822546033,1.42415059422835,0.31504176479268,NA,38.6094770676,4.23323404474469,2
"2453",2015,3.10440743860804,0.244752693254774,NA,64.8909443998,15.3424799677654,3.04216716644734,0.253682965161008,NA,81.6866698882,18.5564772101009,2.331415322432,0.259418391147232,NA,50.5241291515,15.9174931950586,2.04607818343539,0.278657185127937,NA,14.6272800078,7.71928704259363,2.32429040346302,0.294075534626159,NA,4.12390569452,-5.81125824352383,2.22324379006352,0.31898405476841,NA,0.964146203301,-18.0923003531056,1.9979218577028,0.335695411723092,NA,0.138151480769,-26.4108858679495,1.73830063302452,0.335946112619952,NA,0.0949906713953,-28.7944232586914,1.77678228462107,0.341882662478029,NA,0.22815949582,-28.10058200197,1.29463588828951,0.350157793473481,NA,1.67010299146,-18.5197646864701,1.21694847411327,0.342887528058454,NA,9.64937491827,-7.46951574612689,1.83727029605462,0.279738093495465,NA,34.7702889663,6.29329843145642,2.2
"2621",2016,3.77945017164399,0.260662664684446,NA,62.1427556348,15.4565448507762,2.64939410453324,0.251575980870562,NA,78.3327189242,18.9457053394784,2.22157022932869,0.258659609107874,NA,51.2204284288,16.6484041741544,2.00622445134968,0.283840915952359,NA,18.898177901,7.89343915967596,2.74071676195087,0.305376227149526,NA,4.85462941654,-8.37477273292534,2.1733564356258,0.324813430336196,NA,0.87770218441,-14.7583054109008,1.35735158939337,0.331259213861456,NA,0.165664475324,-26.130945680213,1.58288320274521,0.341229426410029,NA,0.0960742583462,-24.4128108548016,1.88274938041857,0.350013671364611,NA,0.207046389628,-26.4828865584425,2.04869450842701,0.35829635383826,NA,1.56900582851,-18.1579236352864,1.48973794046198,0.351931423697239,NA,9.75115796995,-8.64441464050861,2.22369306242966,0.287607196976543,NA,32.0997792662,7.14375143467243,2.4
"2789",2017,3.34206430324521,0.265331430206354,NA,62.0887686945,14.344802425919,2.41951282434736,0.250980429605996,NA,79.9831988192,19.5871633087515,1.89374500488045,0.248147075321211,NA,50.5686086293,17.9794264749563,1.86590545418494,0.262541606149063,NA,17.3767373666,8.2832119190737,2.46528353772792,0.279638988079978,NA,5.21417742229,-5.86218845347882,2.87852641708882,0.297681748572334,NA,0.997973123515,-19.8405504819441,1.07468873855112,0.314438682398322,NA,0.155578211816,-23.3261980207007,1.32349295209488,0.337254092139196,NA,0.102575151693,-25.9828967302751,1.73925508693647,0.348945601110347,NA,0.229369887234,-25.2421905863601,2.61114948276391,0.357651988438909,NA,1.86681824896,-21.0773155371373,1.74156416739916,0.351788431433082,NA,11.3132214261,-8.80370048995134,2.76705313919974,0.311789925891997,NA,35.9758713058,5.11404211922746,2.3
"2957",2018,3.01372674481192,0.251069203337856,NA,61.8446536457972,13.7117688559384,2.71701334310406,0.245790970528686,NA,76.7437583992677,19.3965904659183,1.96440410643568,0.250285564519179,NA,50.5482446219224,15.5734527796046,1.59318361320166,0.263996256335848,NA,21.3098951731631,4.06995676239724,1.81775941163459,0.271705596829391,NA,6.04100153012634,-6.73143693900639,1.94655525663265,0.289629088352982,NA,0.985951181027114,-21.7816917028257,1.22272919124803,0.299419114841666,NA,0.184080948692006,-24.1066015282225,1.51136383403371,0.318750757701942,NA,0.0922814354292,-27.4658025447677,1.81413024889282,0.320829655581606,NA,0.241210008377,-26.0647983054919,1.01788974735894,0.332143737972524,NA,2.04817648933,-18.0015787093707,1.17067925064474,0.334772863691968,NA,11.8137630973,-9.97382096907131,2.12453044131091,0.269181954665539,NA,33.5106584363655,5.51141473291931,2.272
"3125",2019,3.01587315180148,0.247485445707715,NA,64.7009410538019,15.095403903867,2.4104924897327,0.252197652994039,NA,86.2560066878034,18.5144706912096,2.0767982050032,0.264375815629379,NA,58.3947646768567,15.7674447295236,1.85718134655451,0.275493771442569,NA,23.0190289936706,7.36790112657767,1.70265163448356,0.292915878373164,NA,5.39086902006827,-3.90179427716412,1.85602356157737,0.304423054784348,NA,0.998828188620363,-17.6467199708677,1.48691876433025,0.315315290167109,NA,0.190582321240018,-25.511686409249,2.01197156339919,0.306456208370494,NA,0.0953775187549,-30.2441177928563,1.23186922868865,0.308795124090066,NA,0.244021270606,-26.671010259624,1.23659772260374,0.325585938540753,NA,1.90367086112,-14.4535827327696,1.58222567821941,0.313072363221148,NA,11.4057941653,-8.54877419139983,1.5396115034394,0.25712662876872,NA,39.0758930103,6.17364074456037,2.319
"3293",2020,3.87299568096574,0.270893695390633,NA,63.6338385294118,14.361670404749,2.86584033223254,0.262035368091882,NA,77.6325217206574,19.094953944101,2.23945679958619,0.268045711433559,NA,51.743641385549,17.1657097083795,1.8361008971555,0.279733928395139,NA,19.855431328493,6.60671764153037,2.08034679304243,0.285135210760187,NA,5.15823457002444,-7.01482118669915,2.54777557460585,NA,NA,0.852642281459375,-18.183047457858,2.42622211507099,NA,NA,0.162228619702354,-23.6117086361022,1.69399209994686,0.318009260260307,NA,0.103526725474039,-29.4712643070473,1.78537532360532,0.320219690510278,NA,0.249154961081979,-26.9669887871137,1.62941717486148,0.325949253593426,NA,2.00236460633287,-19.3112323712095,1.6153289785113,0.336030902245055,NA,11.6698898901051,-9.07317953330962,2.15654932743941,0.298484981391083,NA,39.2444833349885,3.89651837491438,2.25
"3461",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42615417483726,NA,NA,0.11109991224068,-22.8781012318436,1.54796539301611,NA,NA,NA,-27.2698245345426,2.88849438698276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
